"No.","Time","Source","Destination","Protocol","Length","Info"
"234","0.000047","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=108364 Win=129728 Len=0 TSval=591093596 TSecr=900213337"
"237","0.000099","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=111260 Win=128128 Len=0 TSval=591093597 TSecr=900213338"
"238","0.000244","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3418 Ack=111260 Win=131072 Len=0 TSval=591093597 TSecr=900213338"
"245","0.000109","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=117588 Win=124736 Len=0 TSval=591093599 TSecr=900213339"
"246","0.000154","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3418 Ack=117588 Win=131072 Len=0 TSval=591093599 TSecr=900213339"
"249","0.000081","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=118494 Win=130112 Len=0 TSval=591093599 TSecr=900213339"
"252","0.000061","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=121390 Win=128128 Len=0 TSval=591093599 TSecr=900213339"
"253","0.000097","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3418 Ack=121390 Win=131072 Len=0 TSval=591093600 TSecr=900213339"
"258","0.000081","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=126301 Win=126144 Len=0 TSval=591093600 TSecr=900213341"
"261","0.000064","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=128033 Win=124416 Len=0 TSval=591093601 TSecr=900213343"
"262","0.000126","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3418 Ack=128033 Win=131072 Len=0 TSval=591093601 TSecr=900213343"
"265","0.000060","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=129091 Win=129984 Len=0 TSval=591093603 TSecr=900213343"
"270","0.000080","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=133714 Win=126400 Len=0 TSval=591093605 TSecr=900213346"
"271","0.000150","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3418 Ack=133714 Win=131072 Len=0 TSval=591093605 TSecr=900213346"
"274","0.000094","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=135578 Win=129152 Len=0 TSval=591093607 TSecr=900213346"
